IRIS_CODE;POPULATION_ACTIVE;Elèv.Etud.Stag.non_rémunérés_15-64_ans;Retraités_ou_Pré__15-64_ans;Autres_inactifs_15-64_ans;CSP+;CSP-;Actifs_occ_15_ans_ou_plus_voiture;Actifs_occ_15_ans_ou_plus_TC;0-2_ans;3-5_ans;6-10_ans;11-17_ans;18-24_ans;25-39_ans;40-54_ans;55-64_ans;65-79_ans;80_ans_et_+;Enseignement_sup;Sans_diplôme_ou_CEP_ou_BEPC;CAP_BEP_BAC_PRO;Men_1_personne_;Men_Autres_sans_famille_;Men_fam_princ_Couple_sans_enfant_;Men_fam_princ_Couple_avec_enfants_;Men_fam_princ_Famille_mono_;Fam_Couple_avec_enfants_;Fam_Monoparentales_;Fam_Couple_sans_enfant_
930790104;0.74;0.38;0.16;0.47;0.3;0.7;0.31;0.61;0.05;0.04;0.09;0.1;0.09;0.18;0.18;0.11;0.11;0.02;0.19;0.43;0.38;0.23;0.03;0.22;0.53;0.24;0.53;0.24;0.23
786210105;0.77;0.3;0.2;0.51;0.36;0.64;0.53;0.36;0.06;0.04;0.07;0.09;0.11;0.25;0.17;0.11;0.09;0.01;0.19;0.42;0.39;0.31;0.03;0.21;0.56;0.23;0.55;0.23;0.22
940800305;0.84;0.58;0.22;0.21;0.77;0.23;0.22;0.6;0.04;0.04;0.06;0.06;0.07;0.24;0.21;0.1;0.1;0.09;0.57;0.18;0.26;0.41;0.01;0.38;0.47;0.16;0.46;0.16;0.38
751197410;0.71;0.54;0.09;0.37;0.46;0.54;0.17;0.66;0.04;0.04;0.08;0.14;0.13;0.2;0.17;0.12;0.05;0.03;0.34;0.32;0.35;0.2;0.02;0.18;0.57;0.25;0.56;0.26;0.18
930530110;0.79;0.46;0.09;0.46;0.29;0.71;0.32;0.54;0.06;0.06;0.1;0.1;0.08;0.22;0.21;0.09;0.06;0.02;0.17;0.37;0.46;0.29;0.03;0.17;0.53;0.3;0.53;0.31;0.17
920350104;0.79;0.6;0.21;0.19;0.77;0.23;0.32;0.46;0.04;0.04;0.07;0.09;0.07;0.21;0.23;0.12;0.09;0.04;0.58;0.13;0.29;0.31;0.02;0.35;0.53;0.12;0.53;0.12;0.36
781720114;0.77;0.36;0.28;0.35;0.51;0.49;0.48;0.43;0.05;0.05;0.06;0.09;0.06;0.21;0.21;0.12;0.11;0.04;0.28;0.25;0.47;0.34;0.02;0.29;0.59;0.12;0.58;0.12;0.3
751155911;0.86;0.64;0.12;0.23;0.88;0.12;0.11;0.7;0.03;0.02;0.04;0.05;0.13;0.37;0.18;0.07;0.07;0.04;0.8;0.06;0.14;0.56;0.04;0.55;0.32;0.13;0.32;0.13;0.55
751166409;0.76;0.6;0.1;0.31;0.77;0.23;0.22;0.44;0.03;0.03;0.03;0.06;0.13;0.24;0.19;0.12;0.1;0.07;0.69;0.12;0.19;0.5;0.06;0.46;0.39;0.15;0.39;0.15;0.46
920230103;0.83;0.59;0.18;0.24;0.73;0.27;0.39;0.4;0.05;0.04;0.07;0.11;0.07;0.23;0.23;0.1;0.07;0.02;0.55;0.14;0.32;0.33;0.01;0.27;0.55;0.19;0.55;0.19;0.26
920120405;0.84;0.51;0.22;0.27;0.73;0.27;0.23;0.5;0.02;0.03;0.03;0.06;0.1;0.3;0.18;0.11;0.13;0.04;0.57;0.25;0.18;0.58;0.02;0.45;0.35;0.19;0.35;0.19;0.45
940760117;0.79;0.45;0.19;0.36;0.35;0.65;0.32;0.57;0.05;0.05;0.07;0.1;0.08;0.17;0.21;0.12;0.11;0.05;0.2;0.42;0.38;0.31;0.05;0.22;0.5;0.28;0.5;0.28;0.22
940220203;0.75;0.43;0.08;0.49;0.59;0.41;0.32;0.53;0.05;0.04;0.06;0.08;0.08;0.27;0.22;0.09;0.08;0.03;0.37;0.3;0.33;0.43;0.04;0.31;0.42;0.26;0.42;0.26;0.32
920710108;0.72;0.68;0.11;0.21;0.85;0.15;0.38;0.48;0.02;0.01;0.07;0.08;0.11;0.16;0.2;0.12;0.14;0.09;0.72;0.08;0.2;0.4;0.03;0.42;0.48;0.1;0.48;0.11;0.42
930620106;0.77;0.48;0.24;0.28;0.74;0.26;0.54;0.32;0.04;0.04;0.06;0.09;0.08;0.15;0.19;0.15;0.14;0.05;0.49;0.17;0.34;0.3;0.01;0.43;0.41;0.16;0.41;0.17;0.42
751197604;0.8;0.48;0.21;0.31;0.71;0.29;0.08;0.69;0.03;0.03;0.05;0.05;0.1;0.29;0.24;0.12;0.08;0.03;0.65;0.16;0.2;0.58;0.02;0.44;0.39;0.17;0.39;0.17;0.44
952770303;0.76;0.4;0.19;0.41;0.37;0.63;0.63;0.28;0.05;0.05;0.09;0.1;0.09;0.2;0.19;0.1;0.1;0.03;0.18;0.41;0.41;0.29;0.02;0.28;0.53;0.19;0.51;0.2;0.28
920620202;0.75;0.6;0.14;0.26;0.46;0.54;0.28;0.38;0.03;0.04;0.08;0.13;0.1;0.19;0.21;0.1;0.08;0.03;0.26;0.28;0.46;0.33;0.02;0.2;0.51;0.29;0.51;0.29;0.21
930140106;0.72;0.38;0.06;0.56;0.25;0.75;0.5;0.36;0.07;0.06;0.07;0.11;0.1;0.26;0.16;0.11;0.06;0.01;0.15;0.45;0.4;0.17;0.05;0.2;0.57;0.23;0.56;0.23;0.21
912720105;0.77;0.59;0.11;0.3;0.58;0.42;0.58;0.28;0.05;0.05;0.07;0.13;0.08;0.18;0.24;0.09;0.08;0.03;0.39;0.24;0.37;0.27;0.01;0.24;0.54;0.22;0.54;0.23;0.24
956800109;0.76;0.39;0.22;0.39;0.42;0.58;0.54;0.35;0.04;0.05;0.09;0.11;0.1;0.2;0.18;0.13;0.08;0.02;0.21;0.45;0.35;0.2;0.02;0.24;0.56;0.2;0.55;0.21;0.24
930610101;0.81;0.62;0.12;0.26;0.56;0.44;0.16;0.64;0.04;0.04;0.06;0.08;0.13;0.22;0.24;0.1;0.06;0.02;0.39;0.27;0.35;0.47;0.02;0.25;0.48;0.27;0.46;0.27;0.27
920490115;0.82;0.48;0.24;0.28;0.65;0.35;0.22;0.57;0.04;0.04;0.05;0.05;0.1;0.27;0.19;0.13;0.08;0.04;0.53;0.18;0.28;0.52;0.02;0.33;0.48;0.19;0.48;0.2;0.32
920120102;0.84;0.5;0.17;0.33;0.85;0.15;0.3;0.43;0.01;0.02;0.06;0.06;0.05;0.16;0.19;0.1;0.16;0.18;0.66;0.15;0.19;0.46;0.04;0.54;0.34;0.12;0.34;0.12;0.54
930710121;0.74;0.44;0.21;0.35;0.46;0.54;0.55;0.39;0.04;0.03;0.07;0.1;0.09;0.21;0.2;0.12;0.08;0.05;0.2;0.35;0.45;0.29;0.01;0.31;0.57;0.12;0.56;0.13;0.31
751176814;0.83;0.44;0.15;0.4;0.68;0.32;0.1;0.71;0.04;0.02;0.04;0.05;0.1;0.32;0.16;0.12;0.1;0.04;0.54;0.2;0.26;0.57;0.05;0.44;0.32;0.25;0.31;0.25;0.43
930481101;0.74;0.45;0.09;0.46;0.3;0.7;0.27;0.66;0.06;0.05;0.09;0.12;0.1;0.19;0.16;0.12;0.08;0.04;0.17;0.48;0.35;0.37;0.03;0.19;0.4;0.41;0.39;0.42;0.19
940380107;0.76;0.39;0.14;0.47;0.48;0.52;0.44;0.44;0.04;0.04;0.07;0.09;0.08;0.2;0.21;0.13;0.1;0.04;0.28;0.39;0.34;0.44;0.03;0.3;0.46;0.24;0.45;0.24;0.31
780620101;0.81;0.52;0.25;0.23;0.67;0.32;0.76;0.14;0.04;0.03;0.07;0.1;0.08;0.21;0.23;0.11;0.11;0.03;0.41;0.18;0.41;0.28;0;0.38;0.47;0.14;0.47;0.16;0.37
914210110;0.73;0.47;0.07;0.47;0.29;0.71;0.46;0.43;0.06;0.07;0.11;0.13;0.11;0.18;0.21;0.07;0.04;0.01;0.19;0.39;0.42;0.21;0.02;0.16;0.49;0.35;0.48;0.36;0.16
783610103;0.67;0.36;0.07;0.57;0.18;0.82;0.45;0.42;0.06;0.07;0.09;0.12;0.09;0.2;0.16;0.1;0.09;0.02;0.1;0.56;0.34;0.27;0.02;0.16;0.62;0.22;0.61;0.23;0.16
920600108;0.76;0.63;0.2;0.17;0.83;0.17;0.59;0.3;0.02;0.03;0.06;0.09;0.08;0.17;0.21;0.12;0.15;0.06;0.63;0.12;0.26;0.3;0.01;0.43;0.47;0.1;0.47;0.1;0.43
751072701;0.78;0.68;0.09;0.23;0.85;0.15;0.11;0.6;0.02;0.02;0.03;0.05;0.12;0.23;0.15;0.14;0.18;0.07;0.79;0.07;0.14;0.54;0.04;0.6;0.29;0.11;0.29;0.11;0.6
920120604;0.84;0.62;0.23;0.16;0.82;0.18;0.24;0.46;0.05;0.04;0.05;0.05;0.1;0.28;0.18;0.09;0.11;0.05;0.71;0.11;0.18;0.51;0.04;0.4;0.43;0.17;0.43;0.18;0.39
940380104;0.82;0.73;0.13;0.15;0.8;0.2;0.44;0.41;0.03;0.05;0.06;0.08;0.08;0.17;0.22;0.1;0.14;0.07;0.6;0.18;0.22;0.32;0.03;0.36;0.49;0.15;0.49;0.15;0.36
751186912;0.88;0.69;0.17;0.14;0.89;0.11;0.07;0.63;0.04;0.03;0.04;0.05;0.07;0.35;0.19;0.1;0.09;0.04;0.75;0.09;0.16;0.49;0.06;0.48;0.39;0.12;0.39;0.12;0.48
940800302;0.84;0.61;0.2;0.2;0.83;0.17;0.14;0.69;0.04;0.03;0.06;0.09;0.07;0.26;0.23;0.12;0.07;0.04;0.7;0.1;0.2;0.5;0.03;0.34;0.46;0.2;0.45;0.21;0.34
771080301;0.74;0.53;0.15;0.31;0.45;0.55;0.53;0.41;0.04;0.05;0.09;0.12;0.1;0.18;0.2;0.11;0.08;0.04;0.25;0.33;0.43;0.2;0;0.25;0.56;0.19;0.56;0.2;0.25
772880502;0.73;0.35;0.1;0.55;0.24;0.75;0.46;0.42;0.05;0.05;0.09;0.12;0.12;0.18;0.19;0.1;0.08;0.02;0.11;0.46;0.43;0.32;0.02;0.23;0.55;0.21;0.55;0.21;0.24
940800301;0.82;0.67;0.15;0.18;0.81;0.19;0.2;0.64;0.02;0.03;0.05;0.07;0.08;0.19;0.22;0.12;0.14;0.08;0.61;0.15;0.24;0.46;0.02;0.43;0.44;0.13;0.44;0.13;0.43
786460202;0.77;0.74;0.09;0.17;0.87;0.13;0.4;0.37;0.04;0.03;0.05;0.09;0.09;0.17;0.18;0.11;0.12;0.12;0.74;0.1;0.16;0.36;0.03;0.44;0.42;0.14;0.42;0.14;0.44
786210103;0.71;0.42;0.15;0.43;0.46;0.54;0.63;0.27;0.04;0.04;0.08;0.11;0.13;0.17;0.18;0.11;0.11;0.03;0.2;0.33;0.47;0.25;0.02;0.32;0.55;0.13;0.53;0.15;0.33
930470111;0.72;0.43;0.14;0.43;0.55;0.45;0.71;0.25;0.05;0.03;0.07;0.1;0.11;0.16;0.23;0.1;0.09;0.06;0.26;0.32;0.42;0.21;0.01;0.32;0.57;0.11;0.55;0.13;0.32
930010802;0.73;0.37;0.06;0.57;0.24;0.76;0.18;0.69;0.04;0.05;0.08;0.1;0.08;0.19;0.23;0.11;0.1;0.02;0.17;0.55;0.28;0.29;0.06;0.25;0.52;0.24;0.51;0.25;0.24
954760105;0.71;0.29;0.1;0.61;0.43;0.57;0.62;0.27;0.05;0.06;0.08;0.1;0.08;0.21;0.21;0.09;0.1;0.02;0.25;0.32;0.43;0.21;0.03;0.25;0.55;0.21;0.54;0.21;0.25
912230101;0.71;0.34;0.05;0.61;0.26;0.72;0.44;0.35;0.05;0.06;0.1;0.11;0.12;0.22;0.19;0.08;0.05;0.01;0.16;0.52;0.32;0.23;0.03;0.16;0.61;0.24;0.59;0.25;0.17
920500102;0.85;0.49;0.13;0.38;0.68;0.32;0.35;0.51;0.05;0.04;0.05;0.07;0.09;0.31;0.19;0.1;0.08;0.03;0.51;0.23;0.25;0.46;0.03;0.37;0.45;0.18;0.43;0.19;0.37
751187012;0.84;0.66;0.06;0.28;0.87;0.13;0.07;0.72;0.03;0.02;0.05;0.06;0.09;0.36;0.24;0.07;0.07;0.03;0.75;0.11;0.13;0.48;0.09;0.48;0.43;0.09;0.43;0.09;0.49
920240404;0.79;0.37;0.11;0.53;0.41;0.59;0.16;0.6;0.04;0.06;0.08;0.1;0.07;0.23;0.22;0.11;0.07;0.02;0.33;0.34;0.34;0.38;0.05;0.22;0.45;0.33;0.44;0.34;0.22
953230105;0.78;0.43;0.26;0.3;0.69;0.3;0.66;0.24;0.03;0.03;0.07;0.09;0.08;0.16;0.23;0.16;0.12;0.02;0.4;0.23;0.37;0.19;0.02;0.4;0.51;0.1;0.5;0.1;0.4
751186916;0.83;0.49;0.19;0.31;0.67;0.33;0.12;0.63;0.02;0.02;0.04;0.06;0.08;0.23;0.22;0.12;0.14;0.06;0.5;0.22;0.28;0.53;0.03;0.43;0.29;0.28;0.29;0.28;0.43
751103706;0.82;0.57;0.1;0.33;0.78;0.22;0.06;0.69;0.05;0.03;0.05;0.06;0.07;0.3;0.2;0.1;0.1;0.03;0.66;0.17;0.18;0.41;0.05;0.42;0.42;0.16;0.41;0.16;0.42
952770401;0.81;0.41;0.11;0.48;0.42;0.58;0.54;0.32;0.05;0.03;0.06;0.06;0.1;0.29;0.19;0.07;0.08;0.06;0.29;0.31;0.41;0.38;0.03;0.38;0.47;0.15;0.47;0.15;0.38
920440105;0.83;0.57;0.17;0.26;0.83;0.17;0.3;0.49;0.05;0.05;0.05;0.07;0.06;0.26;0.19;0.09;0.12;0.07;0.72;0.12;0.16;0.45;0.02;0.41;0.5;0.09;0.5;0.09;0.41
751114209;0.82;0.66;0.1;0.24;0.81;0.19;0.07;0.65;0.02;0.02;0.05;0.06;0.12;0.29;0.21;0.1;0.09;0.04;0.67;0.14;0.19;0.54;0.04;0.45;0.33;0.22;0.33;0.22;0.45
781230103;0.75;0.39;0.15;0.46;0.39;0.61;0.5;0.37;0.04;0.06;0.07;0.11;0.07;0.21;0.21;0.13;0.08;0.03;0.24;0.35;0.41;0.52;0.02;0.24;0.48;0.28;0.46;0.28;0.25
751208018;0.78;0.46;0.14;0.4;0.66;0.34;0.12;0.72;0.04;0.04;0.06;0.09;0.09;0.26;0.18;0.14;0.07;0.02;0.48;0.24;0.28;0.37;0.05;0.29;0.45;0.26;0.44;0.28;0.28
930720114;0.74;0.36;0.15;0.49;0.41;0.59;0.35;0.58;0.06;0.05;0.06;0.1;0.11;0.21;0.19;0.11;0.07;0.05;0.22;0.42;0.37;0.29;0.02;0.26;0.5;0.24;0.49;0.25;0.26
930480205;0.79;0.41;0.21;0.38;0.57;0.43;0.21;0.59;0.04;0.04;0.06;0.06;0.07;0.2;0.19;0.11;0.15;0.07;0.32;0.33;0.35;0.44;0.03;0.33;0.34;0.33;0.33;0.34;0.32
786420105;0.77;0.5;0.28;0.22;0.79;0.21;0.53;0.41;0.03;0.04;0.06;0.1;0.07;0.14;0.24;0.16;0.14;0.03;0.6;0.12;0.28;0.24;0.02;0.36;0.52;0.12;0.51;0.13;0.36
920630803;0.85;0.54;0.19;0.27;0.79;0.21;0.36;0.39;0.03;0.04;0.08;0.09;0.06;0.27;0.2;0.1;0.07;0.07;0.62;0.13;0.25;0.43;0.02;0.39;0.42;0.2;0.42;0.2;0.39
785510109;0.81;0.49;0.16;0.35;0.6;0.4;0.43;0.41;0.04;0.04;0.07;0.1;0.07;0.23;0.22;0.12;0.09;0.03;0.41;0.24;0.35;0.47;0.02;0.24;0.52;0.24;0.51;0.24;0.24
782080106;0.81;0.47;0.22;0.31;0.71;0.29;0.75;0.18;0.05;0.06;0.09;0.09;0.05;0.18;0.2;0.1;0.14;0.05;0.51;0.14;0.35;0.2;0.02;0.36;0.52;0.11;0.52;0.12;0.36
920490105;0.86;0.42;0.24;0.34;0.77;0.23;0.14;0.45;0.04;0.03;0.04;0.03;0.06;0.28;0.15;0.08;0.16;0.13;0.7;0.12;0.18;0.48;0.01;0.63;0.26;0.1;0.26;0.11;0.63
751197510;0.81;0.54;0.19;0.27;0.72;0.28;0.16;0.65;0.03;0.04;0.08;0.08;0.07;0.21;0.22;0.13;0.1;0.04;0.51;0.26;0.24;0.34;0.05;0.34;0.44;0.22;0.44;0.22;0.34
930500110;0.79;0.46;0.13;0.41;0.36;0.64;0.3;0.55;0.06;0.04;0.09;0.1;0.08;0.2;0.19;0.13;0.08;0.03;0.25;0.36;0.39;0.31;0.02;0.24;0.46;0.31;0.45;0.31;0.24
770580101;0.73;0.58;0.26;0.16;0.78;0.22;0.55;0.32;0.02;0.03;0.06;0.11;0.1;0.14;0.23;0.16;0.1;0.05;0.55;0.18;0.27;0.22;0.01;0.38;0.5;0.12;0.5;0.12;0.38
920460107;0.8;0.49;0.24;0.27;0.6;0.4;0.23;0.56;0.03;0.03;0.06;0.06;0.08;0.21;0.2;0.16;0.13;0.04;0.41;0.27;0.32;0.49;0.02;0.36;0.39;0.24;0.39;0.25;0.36
751197314;0.84;0.46;0.09;0.45;0.62;0.38;0.05;0.69;0.04;0.04;0.05;0.06;0.07;0.34;0.18;0.1;0.08;0.03;0.5;0.26;0.23;0.54;0.04;0.42;0.36;0.23;0.35;0.24;0.41
920250111;0.78;0.63;0.2;0.17;0.76;0.24;0.3;0.5;0.03;0.05;0.06;0.1;0.09;0.22;0.21;0.11;0.1;0.03;0.59;0.12;0.3;0.34;0.03;0.32;0.5;0.18;0.5;0.18;0.32
940760118;0.75;0.46;0.2;0.34;0.53;0.47;0.35;0.47;0.04;0.03;0.05;0.09;0.08;0.19;0.18;0.13;0.14;0.06;0.3;0.38;0.32;0.42;0.04;0.28;0.39;0.33;0.38;0.34;0.28
911740302;0.74;0.35;0.19;0.46;0.4;0.6;0.61;0.29;0.04;0.07;0.08;0.09;0.08;0.2;0.19;0.11;0.1;0.04;0.17;0.39;0.44;0.35;0.03;0.28;0.52;0.2;0.52;0.2;0.28
774680205;0.8;0.54;0.14;0.31;0.41;0.59;0.35;0.54;0.05;0.05;0.06;0.09;0.13;0.26;0.17;0.1;0.07;0.01;0.31;0.34;0.35;0.43;0.02;0.23;0.48;0.29;0.48;0.29;0.23
951990101;0.85;0.53;0.27;0.2;0.55;0.45;0.54;0.38;0.05;0.05;0.08;0.09;0.07;0.25;0.22;0.13;0.06;0.01;0.37;0.18;0.44;0.31;0.03;0.3;0.52;0.18;0.51;0.18;0.3
915890112;0.78;0.61;0.19;0.21;0.63;0.37;0.62;0.25;0.03;0.03;0.05;0.1;0.08;0.16;0.23;0.11;0.12;0.07;0.4;0.21;0.38;0.3;0.01;0.37;0.55;0.08;0.55;0.08;0.37
940460110;0.81;0.54;0.15;0.3;0.57;0.43;0.35;0.53;0.04;0.04;0.06;0.09;0.1;0.19;0.22;0.11;0.1;0.05;0.33;0.26;0.41;0.3;0.03;0.3;0.51;0.18;0.51;0.18;0.31
940340108;0.78;0.53;0.22;0.26;0.52;0.48;0.59;0.27;0.05;0.06;0.08;0.09;0.09;0.19;0.2;0.13;0.1;0.03;0.32;0.26;0.42;0.26;0.02;0.23;0.52;0.25;0.52;0.25;0.23
781600101;0.74;0.5;0.23;0.26;0.84;0.16;0.68;0.22;0.02;0.03;0.05;0.09;0.07;0.1;0.24;0.15;0.16;0.08;0.57;0.16;0.26;0.23;0.02;0.44;0.45;0.11;0.45;0.11;0.45
930720115;0.74;0.39;0.14;0.47;0.31;0.69;0.43;0.47;0.05;0.06;0.07;0.1;0.08;0.24;0.19;0.1;0.07;0.05;0.15;0.46;0.39;0.33;0.05;0.24;0.49;0.27;0.49;0.28;0.24
751145605;0.83;0.5;0.19;0.32;0.75;0.25;0.15;0.7;0.03;0.04;0.06;0.05;0.09;0.21;0.19;0.12;0.14;0.07;0.58;0.18;0.23;0.46;0.06;0.39;0.46;0.15;0.46;0.15;0.39
751208017;0.82;0.46;0.14;0.4;0.71;0.29;0.1;0.65;0.04;0.03;0.06;0.08;0.08;0.26;0.24;0.11;0.08;0.03;0.53;0.25;0.23;0.44;0.06;0.35;0.43;0.21;0.43;0.21;0.36
751176610;0.69;0.49;0.05;0.46;0.8;0.2;0.26;0.47;0.02;0.03;0.06;0.1;0.09;0.16;0.23;0.13;0.14;0.05;0.67;0.14;0.18;0.37;0.01;0.35;0.53;0.12;0.52;0.13;0.35
940150105;0.75;0.6;0.2;0.19;0.68;0.32;0.42;0.44;0.04;0.02;0.06;0.11;0.12;0.16;0.24;0.12;0.1;0.03;0.43;0.18;0.4;0.32;0.01;0.32;0.54;0.15;0.53;0.15;0.32
785170109;0.84;0.46;0.25;0.3;0.72;0.28;0.48;0.4;0.05;0.04;0.06;0.06;0.06;0.27;0.17;0.12;0.11;0.07;0.54;0.16;0.3;0.45;0;0.45;0.39;0.16;0.39;0.16;0.45
920480212;0.76;0.73;0.1;0.17;0.91;0.09;0.49;0.36;0.02;0.03;0.07;0.11;0.08;0.12;0.23;0.11;0.13;0.1;0.77;0.09;0.15;0.33;0.01;0.4;0.47;0.12;0.47;0.12;0.41
920500403;0.81;0.66;0.17;0.17;0.8;0.2;0.36;0.45;0.04;0.04;0.07;0.09;0.09;0.21;0.21;0.11;0.1;0.04;0.6;0.18;0.22;0.27;0.02;0.34;0.52;0.14;0.52;0.14;0.34
930450106;0.79;0.56;0.14;0.29;0.57;0.43;0.22;0.57;0.04;0.03;0.06;0.1;0.09;0.19;0.22;0.1;0.1;0.06;0.34;0.31;0.35;0.42;0.03;0.26;0.48;0.27;0.47;0.27;0.27
773730401;0.75;0.38;0.2;0.42;0.42;0.58;0.52;0.41;0.05;0.07;0.09;0.11;0.09;0.21;0.18;0.14;0.06;0;0.26;0.33;0.41;0.14;0.02;0.2;0.63;0.18;0.62;0.18;0.2
784180104;0.76;0.49;0.34;0.17;0.66;0.34;0.57;0.29;0.04;0.03;0.08;0.1;0.07;0.19;0.22;0.15;0.08;0.03;0.45;0.2;0.35;0.29;0.01;0.35;0.49;0.16;0.49;0.17;0.34
930010603;0.81;0.35;0.04;0.61;0.38;0.62;0.18;0.66;0.05;0.04;0.05;0.06;0.09;0.31;0.27;0.08;0.04;0.01;0.22;0.52;0.26;0.38;0.18;0.26;0.49;0.25;0.48;0.25;0.27
751197502;0.81;0.52;0.11;0.37;0.65;0.35;0.09;0.74;0.03;0.04;0.06;0.09;0.09;0.26;0.2;0.1;0.07;0.07;0.49;0.28;0.24;0.45;0.05;0.34;0.44;0.22;0.44;0.23;0.33
952770302;0.77;0.44;0.22;0.34;0.41;0.59;0.55;0.38;0.05;0.04;0.06;0.1;0.12;0.22;0.18;0.12;0.09;0.03;0.28;0.32;0.39;0.29;0.03;0.28;0.54;0.18;0.52;0.18;0.29
940800205;0.83;0.64;0.18;0.18;0.84;0.16;0.14;0.69;0.03;0.04;0.06;0.07;0.07;0.25;0.21;0.1;0.12;0.04;0.69;0.13;0.18;0.41;0.02;0.45;0.4;0.15;0.39;0.15;0.45
920510410;0.72;0.62;0.07;0.31;0.71;0.29;0.2;0.49;0.02;0.03;0.04;0.08;0.13;0.16;0.2;0.14;0.13;0.08;0.65;0.17;0.18;0.47;0.03;0.42;0.41;0.17;0.41;0.17;0.41
920120406;0.82;0.4;0.14;0.46;0.79;0.21;0.26;0.47;0.04;0.03;0.06;0.05;0.09;0.28;0.18;0.1;0.11;0.05;0.63;0.17;0.2;0.52;0.02;0.41;0.39;0.2;0.38;0.21;0.41
920040203;0.81;0.65;0.1;0.25;0.81;0.19;0.28;0.48;0.04;0.04;0.06;0.09;0.09;0.26;0.2;0.09;0.08;0.05;0.63;0.13;0.25;0.43;0.02;0.31;0.57;0.12;0.57;0.11;0.31
940160111;0.66;0.89;0.04;0.08;0.77;0.23;0.25;0.62;0.02;0.02;0.04;0.05;0.29;0.26;0.14;0.05;0.07;0.05;0.61;0.13;0.26;0.56;0.03;0.44;0.44;0.12;0.43;0.12;0.44
916450102;0.72;0.63;0.14;0.24;0.82;0.18;0.7;0.16;0.02;0.02;0.06;0.13;0.07;0.1;0.24;0.16;0.14;0.07;0.59;0.15;0.26;0.21;0.01;0.39;0.53;0.08;0.53;0.08;0.39
920630804;0.81;0.67;0.11;0.22;0.8;0.2;0.46;0.31;0.04;0.03;0.07;0.1;0.07;0.17;0.23;0.12;0.1;0.07;0.62;0.15;0.23;0.4;0.01;0.35;0.39;0.26;0.39;0.26;0.35
773370101;0.78;0.44;0.3;0.27;0.58;0.42;0.48;0.43;0.03;0.04;0.06;0.07;0.08;0.15;0.19;0.14;0.15;0.08;0.36;0.3;0.34;0.28;0.01;0.42;0.48;0.1;0.46;0.12;0.41
785510116;0.77;0.56;0.08;0.35;0.85;0.15;0.34;0.49;0.05;0.04;0.08;0.12;0.06;0.2;0.21;0.09;0.1;0.05;0.7;0.09;0.21;0.35;0.02;0.37;0.51;0.12;0.51;0.12;0.37
920120106;0.84;0.62;0.14;0.25;0.84;0.16;0.32;0.44;0.04;0.04;0.06;0.07;0.07;0.31;0.19;0.08;0.1;0.03;0.73;0.1;0.17;0.39;0.04;0.43;0.45;0.12;0.45;0.12;0.43
751155917;0.81;0.66;0.17;0.18;0.82;0.18;0.14;0.62;0.03;0.02;0.05;0.06;0.1;0.23;0.18;0.11;0.11;0.1;0.74;0.12;0.13;0.54;0.03;0.45;0.4;0.14;0.4;0.14;0.45
912720107;0.75;0.55;0.18;0.28;0.83;0.17;0.77;0.15;0.02;0.04;0.07;0.11;0.08;0.11;0.27;0.14;0.14;0.02;0.7;0.09;0.21;0.19;0;0.36;0.52;0.12;0.52;0.12;0.36
773900302;0.83;0.47;0.29;0.24;0.58;0.42;0.6;0.29;0.04;0.04;0.06;0.09;0.06;0.18;0.21;0.14;0.14;0.04;0.33;0.25;0.41;0.24;0.02;0.42;0.47;0.11;0.46;0.11;0.42
940730103;0.8;0.47;0.31;0.23;0.7;0.3;0.54;0.23;0.03;0.03;0.05;0.08;0.07;0.17;0.27;0.13;0.1;0.06;0.36;0.27;0.38;0.46;0.02;0.42;0.39;0.19;0.39;0.19;0.42
774310102;0.76;0.41;0.35;0.24;0.48;0.52;0.71;0.22;0.03;0.03;0.06;0.1;0.06;0.15;0.21;0.16;0.15;0.05;0.2;0.32;0.48;0.26;0.02;0.43;0.45;0.12;0.45;0.12;0.43
751135105;0.84;0.62;0.08;0.3;0.82;0.18;0.14;0.69;0.03;0.03;0.03;0.05;0.11;0.29;0.16;0.08;0.14;0.07;0.71;0.13;0.16;0.52;0.04;0.55;0.34;0.1;0.34;0.11;0.55
930310404;0.71;0.38;0.1;0.52;0.26;0.74;0.35;0.55;0.04;0.05;0.1;0.1;0.1;0.19;0.23;0.11;0.07;0.02;0.14;0.46;0.4;0.29;0.04;0.19;0.57;0.24;0.56;0.23;0.2
920490112;0.85;0.56;0.25;0.18;0.85;0.15;0.25;0.49;0.03;0.02;0.04;0.06;0.07;0.27;0.22;0.12;0.09;0.07;0.65;0.15;0.21;0.46;0.03;0.46;0.4;0.13;0.4;0.13;0.46
751207707;0.81;0.56;0.18;0.27;0.75;0.25;0.1;0.65;0.04;0.03;0.08;0.06;0.07;0.22;0.2;0.1;0.14;0.06;0.54;0.22;0.24;0.38;0.07;0.36;0.49;0.15;0.48;0.15;0.36
751135114;0.8;0.55;0.16;0.29;0.85;0.15;0.13;0.62;0.04;0.03;0.06;0.07;0.09;0.23;0.2;0.1;0.14;0.06;0.61;0.16;0.23;0.44;0.05;0.41;0.41;0.18;0.4;0.18;0.42
783720105;0.78;0.49;0.25;0.26;0.64;0.36;0.53;0.34;0.03;0.04;0.07;0.1;0.09;0.15;0.23;0.13;0.11;0.05;0.53;0.17;0.31;0.3;0.02;0.33;0.5;0.17;0.5;0.17;0.33
